,Course,Sect,Class,Type,GE,Req,Days,Start,End,Instructor,Location,LCap,ECap,Enrl,Wait,Drop,ICS,Format,Description,Quarter
28,AGB 260,2.0,****,Lec,,,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Agribusiness Data Literacy,F
29,AGB 260,3.0,9291,Lec,,,MW,10:10 AM,12:00 PM,"Rudi Polloshka, J",010-0215,24.0,40.0,40.0,17.0,27.0,ICS,in-person,Agribusiness Data Literacy,F
30,AGB 260,4.0,9294,Lec,,,MW,12:10 PM,02:00 PM,"Rudi Polloshka, J",010-0215,24.0,40.0,39.0,16.0,23.0,ICS,in-person,Agribusiness Data Literacy,F
31,AGB 301,1.0,2529,Lec,,3471.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Food and Fiber Marketing,F
32,AGB 301,2.0,7833,Lec,,3471.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Food and Fiber Marketing,F
33,AGB 301,3.0,9295,Lec,,3471.0,TR,12:10 PM,02:00 PM,"Schroeter, C",010-0126,48.0,48.0,40.0,0.0,29.0,ICS,in-person,Food and Fiber Marketing,F
34,AGB 301,4.0,9296,Lec,,3471.0,TR,02:10 PM,04:00 PM,"Schroeter, C",010-0200,41.0,40.0,38.0,0.0,7.0,ICS,in-person,Food and Fiber Marketing,F
35,AGB 304,1.0,7826,Lec,,4221.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Innovation and Entrepreneurship in Agriculture,F
36,AGB 304,2.0,9297,Lec,,4221.0,TR,09:10 AM,11:00 AM,"Schroeter, C",010-0204,24.0,28.0,28.0,2.0,18.0,ICS,in-person,Innovation and Entrepreneurship in Agriculture,F
37,AGB 308,1.0,3999,Lec,,3825.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Introduction to Agribusiness Finance,F
38,AGB 308,2.0,8966,Lec,,3825.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Introduction to Agribusiness Finance,F
39,AGB 308,3.0,9311,Lec,,3825.0,MW,10:10 AM,12:00 PM,"Cai, X",035-0217C,27.0,26.0,22.0,0.0,6.0,ICS,in-person,Introduction to Agribusiness Finance,F
40,AGB 308,4.0,9312,Lec,,3825.0,MW,12:10 PM,02:00 PM,"Cai, X",035-0217C,27.0,26.0,13.0,0.0,3.0,ICS,in-person,Introduction to Agribusiness Finance,F
41,AGB 311,1.0,8957,Lec,,3290.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Intermediate Agribusiness Finance,F
42,AGB 311,2.0,****,Lec,,3290.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Intermediate Agribusiness Finance,F
43,AGB 311,3.0,9324,Lec,,3290.0,TR,09:10 AM,11:00 AM,"Cai, X",010-0203,20.0,40.0,33.0,1.0,10.0,ICS,in-person,Intermediate Agribusiness Finance,F
44,AGB 322,1.0,8948,Lec,,1632.0,MWF,09:10 AM,10:00 AM,"Delbridge, T",010-0215,24.0,40.0,39.0,0.0,9.0,ICS,in-person,Principles of Agribusiness Management,F
45,AGB 322,1.0,8948,Lec,,1632.0,MWF,09:10 AM,10:00 AM,"Delbridge, T",010-0215,24.0,40.0,39.0,0.0,9.0,ICS,in-person,Principles of Agribusiness Management,F
46,AGB 322,2.0,8949,Act,,1632.0,MW,08:10 AM,09:00 AM,"Delbridge, T",010-0215,24.0,40.0,39.0,0.0,9.0,ICS,in-person,Principles of Agribusiness Management,F
47,AGB 322,2.0,8949,Act,,1632.0,MW,08:10 AM,09:00 AM,"Delbridge, T",010-0215,24.0,40.0,39.0,0.0,9.0,ICS,in-person,Principles of Agribusiness Management,F
48,AGB 322,3.0,8950,Lec,,1632.0,MWF,11:10 AM,12:00 PM,"Delbridge, T",010-0203,20.0,40.0,37.0,0.0,9.0,ICS,in-person,Principles of Agribusiness Management,F
49,AGB 322,3.0,8950,Lec,,1632.0,MWF,11:10 AM,12:00 PM,"Delbridge, T",010-0203,20.0,40.0,37.0,0.0,9.0,ICS,in-person,Principles of Agribusiness Management,F
50,AGB 322,4.0,8951,Act,,1632.0,MW,12:10 PM,01:00 PM,"Delbridge, T",010-0203,20.0,40.0,37.0,0.0,9.0,ICS,in-person,Principles of Agribusiness Management,F
51,AGB 322,4.0,8951,Act,,1632.0,MW,12:10 PM,01:00 PM,"Delbridge, T",010-0203,20.0,40.0,37.0,0.0,9.0,ICS,in-person,Principles of Agribusiness Management,F
52,AGB 323,1.0,1134,Lec,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
53,AGB 323,1.0,1134,Lec,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
54,AGB 323,2.0,1135,Act,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
55,AGB 323,2.0,1135,Act,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
56,AGB 323,3.0,6186,Lec,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
57,AGB 323,3.0,6186,Lec,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
58,AGB 323,4.0,6187,Act,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
59,AGB 323,4.0,6187,Act,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
60,AGB 323,5.0,8952,Lec,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
61,AGB 323,5.0,8952,Lec,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
62,AGB 323,6.0,8953,Act,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
63,AGB 323,6.0,8953,Act,,1634.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Making with Agribusiness Accounting Information,F
64,AGB 323,7.0,9330,Lec,,1634.0,TR,07:40 AM,09:00 AM,"Slayter, E",010-0206,1.0,40.0,40.0,1.0,8.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
65,AGB 323,7.0,9330,Lec,,1634.0,TR,07:40 AM,09:00 AM,"Slayter, E",010-0206,1.0,40.0,40.0,1.0,8.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
66,AGB 323,8.0,9348,Act,,1634.0,M,02:10 PM,04:00 PM,"Slayter, E",010-0215,24.0,40.0,40.0,1.0,8.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
67,AGB 323,8.0,9348,Act,,1634.0,M,02:10 PM,04:00 PM,"Slayter, E",010-0215,24.0,40.0,40.0,1.0,8.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
68,AGB 323,9.0,9349,Lec,,1634.0,TR,12:10 PM,01:30 PM,"Slayter, E",010-0206,1.0,40.0,40.0,2.0,12.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
69,AGB 323,9.0,9349,Lec,,1634.0,TR,12:10 PM,01:30 PM,"Slayter, E",010-0206,1.0,40.0,40.0,2.0,12.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
70,AGB 323,10.0,9355,Act,,1634.0,W,02:10 PM,04:00 PM,"Slayter, E",010-0215,24.0,40.0,40.0,2.0,12.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
71,AGB 323,10.0,9355,Act,,1634.0,W,02:10 PM,04:00 PM,"Slayter, E",010-0215,24.0,40.0,40.0,2.0,12.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
72,AGB 323,11.0,9356,Lec,,1634.0,TR,01:40 PM,03:00 PM,"Slayter, E",010-0206,1.0,40.0,37.0,0.0,8.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
73,AGB 323,11.0,9356,Lec,,1634.0,TR,01:40 PM,03:00 PM,"Slayter, E",010-0206,1.0,40.0,37.0,0.0,8.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
74,AGB 323,12.0,9358,Act,,1634.0,F,10:10 AM,12:00 PM,"Slayter, E",010-0215,24.0,40.0,37.0,0.0,8.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
75,AGB 323,12.0,9358,Act,,1634.0,F,10:10 AM,12:00 PM,"Slayter, E",010-0215,24.0,40.0,37.0,0.0,8.0,ICS,in-person,Decision Making with Agribusiness Accounting Information,F
76,AGB 327,1.0,8958,Lec,,3518.0,MWF,01:10 PM,02:00 PM,"Hurley, S",010-0203,20.0,40.0,33.0,0.0,11.0,ICS,in-person,Agribusiness Data Analysis,F
77,AGB 327,1.0,8958,Lec,,3518.0,MWF,01:10 PM,02:00 PM,"Hurley, S",010-0203,20.0,40.0,33.0,0.0,11.0,ICS,in-person,Agribusiness Data Analysis,F
78,AGB 327,2.0,8959,Act,,3518.0,TR,01:10 PM,02:00 PM,"Hurley, S",010-0203,20.0,40.0,33.0,0.0,11.0,ICS,in-person,Agribusiness Data Analysis,F
79,AGB 327,2.0,8959,Act,,3518.0,TR,01:10 PM,02:00 PM,"Hurley, S",010-0203,20.0,40.0,33.0,0.0,11.0,ICS,in-person,Agribusiness Data Analysis,F
80,AGB 327,3.0,8960,Lec,,3518.0,MWF,02:10 PM,03:00 PM,"Hurley, S",010-0203,20.0,40.0,6.0,0.0,2.0,ICS,in-person,Agribusiness Data Analysis,F
81,AGB 327,3.0,8960,Lec,,3518.0,MWF,02:10 PM,03:00 PM,"Hurley, S",010-0203,20.0,40.0,6.0,0.0,2.0,ICS,in-person,Agribusiness Data Analysis,F
82,AGB 327,4.0,8961,Act,,3518.0,TR,02:10 PM,03:00 PM,"Hurley, S",010-0203,20.0,40.0,6.0,0.0,2.0,ICS,in-person,Agribusiness Data Analysis,F
83,AGB 327,4.0,8961,Act,,3518.0,TR,02:10 PM,03:00 PM,"Hurley, S",010-0203,20.0,40.0,6.0,0.0,2.0,ICS,in-person,Agribusiness Data Analysis,F
84,AGB 328,1.0,8962,Lec,,3518.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Tools for Agribusiness,F
85,AGB 328,1.0,8962,Lec,,3518.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Tools for Agribusiness,F
86,AGB 328,2.0,8963,Act,,3518.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Tools for Agribusiness,F
87,AGB 328,2.0,8963,Act,,3518.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Tools for Agribusiness,F
88,AGB 328,3.0,8964,Lec,,3518.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Tools for Agribusiness,F
89,AGB 328,3.0,8964,Lec,,3518.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Tools for Agribusiness,F
90,AGB 328,4.0,8965,Act,,3518.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Tools for Agribusiness,F
91,AGB 328,4.0,8965,Act,,3518.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Decision Tools for Agribusiness,F
92,AGB 328,5.0,9313,Lec,,3518.0,TR,09:40 AM,11:00 AM,"Qenani, E",010-0215,24.0,40.0,33.0,0.0,9.0,ICS,in-person,Decision Tools for Agribusiness,F
93,AGB 328,5.0,9313,Lec,,3518.0,TR,09:40 AM,11:00 AM,"Qenani, E",010-0215,24.0,40.0,33.0,0.0,9.0,ICS,in-person,Decision Tools for Agribusiness,F
94,AGB 328,6.0,9315,Act,,3518.0,TR,12:10 PM,01:00 PM,"Qenani, E",010-0215,24.0,40.0,33.0,0.0,9.0,ICS,in-person,Decision Tools for Agribusiness,F
95,AGB 328,6.0,9315,Act,,3518.0,TR,12:10 PM,01:00 PM,"Qenani, E",010-0215,24.0,40.0,33.0,0.0,9.0,ICS,in-person,Decision Tools for Agribusiness,F
96,AGB 328,7.0,9316,Lec,,3518.0,TR,03:10 PM,04:30 PM,"Qenani, E",010-0215,24.0,40.0,31.0,0.0,10.0,ICS,in-person,Decision Tools for Agribusiness,F
97,AGB 328,7.0,9316,Lec,,3518.0,TR,03:10 PM,04:30 PM,"Qenani, E",010-0215,24.0,40.0,31.0,0.0,10.0,ICS,in-person,Decision Tools for Agribusiness,F
98,AGB 328,8.0,9317,Act,,3518.0,TR,05:10 PM,06:00 PM,"Qenani, E",010-0215,24.0,40.0,31.0,0.0,10.0,ICS,in-person,Decision Tools for Agribusiness,F
99,AGB 328,8.0,9317,Act,,3518.0,TR,05:10 PM,06:00 PM,"Qenani, E",010-0215,24.0,40.0,31.0,0.0,10.0,ICS,in-person,Decision Tools for Agribusiness,F
100,AGB 369,1.0,4396,Lec,,3827.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Agricultural Personnel Management,F
101,AGB 369,2.0,8967,Lec,,3827.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Agricultural Personnel Management,F
102,AGB 369,3.0,****,Lec,,3827.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Agricultural Personnel Management,F
103,AGB 369,4.0,9308,Lec,,3827.0,MW,02:10 PM,04:00 PM,"Qenani, E",010-0206,1.0,40.0,37.0,3.0,17.0,ICS,in-person,Agricultural Personnel Management,F
104,AGB 369,5.0,9373,Lec,,3827.0,TR,04:10 PM,06:00 PM,"MacDougall, N",010-0206,1.0,40.0,14.0,0.0,11.0,ICS,in-person,Agricultural Personnel Management,F
105,AGB 452,1.0,7181,Lec,,1642.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Agricultural Market Structure and Strategy,F
106,AGB 452,2.0,9259,Lec,,1642.0,MW,10:10 AM,12:00 PM,"Hurley, S",010-0206,1.0,40.0,33.0,0.0,15.0,ICS,in-person,Agricultural Market Structure and Strategy,F
107,AGB 462,1.0,7854,Lec,,3540.0,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Senior Project - Applied Agribusiness Problems,F
108,AGB 462,2.0,9306,Lec,,3540.0,TR,09:10 AM,11:00 AM,"Delbridge, T",010-0206,1.0,25.0,24.0,0.0,5.0,ICS,in-person,Senior Project - Applied Agribusiness Problems,F
0,AEPS 101,1.0,5174,Lec,,3179.0,F,02:10 PM,03:00 PM,"Tubeileh, A",008-0123,150.0,105.0,72.0,0.0,7.0,ICS,in-person,Orientation to Horticulture and Crop Science,F
1,AEPS 110,1.0,5823,Lec,B2B3,1778.0,MWF,10:10 AM,11:00 AM,"Costello, M",010-0227,54.0,48.0,47.0,11.0,30.0,ICS,in-person,"People, Pests and Plagues",F
2,AEPS 110,1.0,5823,Lec,B2B3,1778.0,MWF,10:10 AM,11:00 AM,"Costello, M",010-0227,54.0,48.0,47.0,11.0,30.0,ICS,in-person,"People, Pests and Plagues",F
3,AEPS 110,2.0,5824,Act,B2B3,1778.0,T,08:10 AM,10:00 AM,"Costello, M",011-0118,24.0,24.0,24.0,7.0,17.0,ICS,in-person,"People, Pests and Plagues",F
4,AEPS 110,2.0,5824,Act,B2B3,1778.0,T,08:10 AM,10:00 AM,"Costello, M",011-0118,24.0,24.0,24.0,7.0,17.0,ICS,in-person,"People, Pests and Plagues",F
5,AEPS 110,3.0,6545,Act,B2B3,1778.0,T,10:10 AM,12:00 PM,"Costello, M",011-0118,24.0,24.0,23.0,4.0,16.0,ICS,in-person,"People, Pests and Plagues",F
6,AEPS 110,3.0,6545,Act,B2B3,1778.0,T,10:10 AM,12:00 PM,"Costello, M",011-0118,24.0,24.0,23.0,4.0,16.0,ICS,in-person,"People, Pests and Plagues",F
7,AEPS 110,4.0,9165,Lec,B2B3,1778.0,TR,09:40 AM,11:00 AM,"Perry, R",180-0114,96.0,48.0,48.0,3.0,27.0,ICS,in-person,"People, Pests and Plagues",F
8,AEPS 110,4.0,9165,Lec,B2B3,1778.0,TR,09:40 AM,11:00 AM,"Perry, R",180-0114,96.0,48.0,48.0,3.0,27.0,ICS,in-person,"People, Pests and Plagues",F
9,AEPS 110,5.0,9198,Act,B2B3,1778.0,F,08:10 AM,10:00 AM,"Perry, R",011-0118,24.0,24.0,24.0,1.0,14.0,ICS,in-person,"People, Pests and Plagues",F
10,AEPS 110,5.0,9198,Act,B2B3,1778.0,F,08:10 AM,10:00 AM,"Perry, R",011-0118,24.0,24.0,24.0,1.0,14.0,ICS,in-person,"People, Pests and Plagues",F
11,AEPS 110,6.0,9199,Act,B2B3,1778.0,F,10:10 AM,12:00 PM,"Perry, R",011-0118,24.0,24.0,24.0,2.0,14.0,ICS,in-person,"People, Pests and Plagues",F
12,AEPS 110,6.0,9199,Act,B2B3,1778.0,F,10:10 AM,12:00 PM,"Perry, R",011-0118,24.0,24.0,24.0,2.0,14.0,ICS,in-person,"People, Pests and Plagues",F
13,AEPS 120,1.0,4073,Lec,,,MWF,09:10 AM,10:00 AM,"Garner, L",033-0286,150.0,120.0,107.0,2.0,28.0,ICS,in-person,Principles of Horticulture and Crop Science,F
14,AEPS 120,1.0,4073,Lec,,,MWF,09:10 AM,10:00 AM,"Garner, L",033-0286,150.0,120.0,107.0,2.0,28.0,ICS,in-person,Principles of Horticulture and Crop Science,F
15,AEPS 120,2.0,4074,Lab,,,T,08:10 AM,11:00 AM,"Garner, L",048-0105,1.0,24.0,23.0,1.0,10.0,ICS,in-person,Principles of Horticulture and Crop Science,F
16,AEPS 120,2.0,4074,Lab,,,T,08:10 AM,11:00 AM,"Garner, L",048-0105,1.0,24.0,23.0,1.0,10.0,ICS,in-person,Principles of Horticulture and Crop Science,F
17,AEPS 120,3.0,4075,Lab,,,T,12:10 PM,03:00 PM,"Garner, L",048-0105,1.0,24.0,23.0,0.0,12.0,ICS,in-person,Principles of Horticulture and Crop Science,F
18,AEPS 120,3.0,4075,Lab,,,T,12:10 PM,03:00 PM,"Garner, L",048-0105,1.0,24.0,23.0,0.0,12.0,ICS,in-person,Principles of Horticulture and Crop Science,F
19,AEPS 120,4.0,5362,Lab,,,W,12:10 PM,03:00 PM,"Souikane, R",048-0105,1.0,24.0,24.0,1.0,10.0,ICS,in-person,Principles of Horticulture and Crop Science,F
20,AEPS 120,4.0,5362,Lab,,,W,12:10 PM,03:00 PM,"Souikane, R",048-0105,1.0,24.0,24.0,1.0,10.0,ICS,in-person,Principles of Horticulture and Crop Science,F
21,AEPS 120,5.0,5623,Lab,,,R,12:10 PM,03:00 PM,"Carney, S",048-0105,1.0,24.0,16.0,0.0,5.0,ICS,in-person,Principles of Horticulture and Crop Science,F
22,AEPS 120,5.0,5623,Lab,,,R,12:10 PM,03:00 PM,"Carney, S",048-0105,1.0,24.0,16.0,0.0,5.0,ICS,in-person,Principles of Horticulture and Crop Science,F
23,AEPS 120,7.0,8273,Lab,,,R,08:10 AM,11:00 AM,"Garner, L",048-0105,1.0,24.0,21.0,0.0,11.0,ICS,in-person,Principles of Horticulture and Crop Science,F
24,AEPS 120,7.0,8273,Lab,,,R,08:10 AM,11:00 AM,"Garner, L",048-0105,1.0,24.0,21.0,0.0,11.0,ICS,in-person,Principles of Horticulture and Crop Science,F
25,AEPS 123,1.0,8282,Lec,,2838.0,TR,05:10 PM,06:30 PM,"Meertens, P",013-0110,40.0,24.0,9.0,0.0,4.0,ICS,in-person,Landscape Installation and Maintenance,F
26,AEPS 123,1.0,8282,Lec,,2838.0,TR,05:10 PM,06:30 PM,"Meertens, P",013-0110,40.0,24.0,9.0,0.0,4.0,ICS,in-person,Landscape Installation and Maintenance,F
27,AEPS 123,2.0,8283,Lab,,2838.0,F,12:10 PM,03:00 PM,"Meertens, P",048-0105,1.0,24.0,9.0,0.0,4.0,ICS,in-person,Landscape Installation and Maintenance,F
28,AEPS 123,2.0,8283,Lab,,2838.0,F,12:10 PM,03:00 PM,"Meertens, P",048-0105,1.0,24.0,9.0,0.0,4.0,ICS,in-person,Landscape Installation and Maintenance,F
29,AEPS 150,1.0,4756,Lec,,,MW,04:10 PM,05:30 PM,"Wong, J",186-C203,48.0,24.0,22.0,0.0,10.0,ICS,in-person,Forage Crops,F
30,AEPS 150,1.0,4756,Lec,,,MW,04:10 PM,05:30 PM,"Wong, J",186-C203,48.0,24.0,22.0,0.0,10.0,ICS,in-person,Forage Crops,F
31,AEPS 150,2.0,6143,Lab,,,T,12:10 PM,03:00 PM,"Wong, J",017J-0101,18.0,24.0,22.0,0.0,10.0,ICS,in-person,Forage Crops,F
32,AEPS 150,2.0,6143,Lab,,,T,12:10 PM,03:00 PM,"Wong, J",017J-0101,18.0,24.0,22.0,0.0,10.0,ICS,in-person,Forage Crops,F
33,AEPS 150,3.0,****,Lab,,,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Forage Crops,F
34,AEPS 150,3.0,****,Lab,,,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Forage Crops,F
35,AEPS 175,1.0,4658,Lec,,,T,09:10 AM,11:00 AM,"Frazier, P",017J-0101,18.0,48.0,48.0,5.0,44.0,ICS,in-person,Beekeeping,F
36,AEPS 175,1.0,4658,Lec,,,T,09:10 AM,11:00 AM,"Frazier, P",017J-0101,18.0,48.0,48.0,5.0,44.0,ICS,in-person,Beekeeping,F
37,AEPS 175,2.0,4659,Lab,,,T,12:10 PM,03:00 PM,"Rose, J",017J-0102,18.0,24.0,23.0,5.0,29.0,ICS,in-person,Beekeeping,F
38,AEPS 175,2.0,4659,Lab,,,T,12:10 PM,03:00 PM,"Rose, J",017J-0102,18.0,24.0,23.0,5.0,29.0,ICS,in-person,Beekeeping,F
39,AEPS 175,3.0,4660,Lab,,,T,03:10 PM,06:00 PM,"Frazier, P",017J-0102,18.0,24.0,26.0,3.0,16.0,ICS,in-person,Beekeeping,F
40,AEPS 175,3.0,4660,Lab,,,T,03:10 PM,06:00 PM,"Frazier, P",017J-0102,18.0,24.0,26.0,3.0,16.0,ICS,in-person,Beekeeping,F
41,AEPS 175,4.0,9693,Lec,,,R,09:10 AM,11:00 AM,"Rose, J",186-C302,48.0,48.0,48.0,5.0,11.0,ICS,in-person,Beekeeping,F
42,AEPS 175,4.0,9693,Lec,,,R,09:10 AM,11:00 AM,"Rose, J",186-C302,48.0,48.0,48.0,5.0,11.0,ICS,in-person,Beekeeping,F
43,AEPS 175,5.0,9695,Lab,,,R,12:10 PM,03:00 PM,"Rose, J",017-0015A,1.0,24.0,23.0,1.0,7.0,ICS,in-person,Beekeeping,F
44,AEPS 175,5.0,9695,Lab,,,R,12:10 PM,03:00 PM,"Rose, J",017-0015A,1.0,24.0,23.0,1.0,7.0,ICS,in-person,Beekeeping,F
45,AEPS 175,6.0,9698,Lab,,,R,03:10 PM,06:00 PM,"Rose, J",017-0015A,1.0,24.0,24.0,1.0,5.0,ICS,in-person,Beekeeping,F
46,AEPS 175,6.0,9698,Lab,,,R,03:10 PM,06:00 PM,"Rose, J",017-0015A,1.0,24.0,24.0,1.0,5.0,ICS,in-person,Beekeeping,F
47,AEPS 200,1.0,4076,Ind,,,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
48,AEPS 200,4.0,****,Ind,,,,,,"Garner, L",,,24.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
49,AEPS 200,5.0,****,Ind,,,,,,"Ding, S",,,24.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
50,AEPS 200,6.0,****,Ind,,,,,,"Headrick, D",,,24.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
51,AEPS 200,9.0,****,Ind,,,,,,"Tubeileh, A",,,24.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
52,AEPS 200,10.0,****,Ind,,,,,,"Steinmaus, S",,,24.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
53,AEPS 200,11.0,****,Ind,,,,,,"Wassenberg, C",,,3.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
54,AEPS 200,12.0,****,Ind,,,,,,"Wong, J",,,24.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
55,AEPS 200,14.0,****,Ind,,,,,,"Holmes, G",,,24.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
56,AEPS 200,15.0,****,Ind,,,,,,"Hoover, B",,,24.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
57,AEPS 200,18.0,****,Ind,,,,,,"Hewavitharana, S",,,24.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
58,AEPS 200,19.0,****,Ind,,,,,,,,,0.0,0.0,0.0,0.0,,asynchronously,Special Problems for Undergraduates,F
59,AEPS 203,1.0,8287,Lec,,,T,12:10 PM,01:00 PM,"Tubeileh, A",017-0015A,1.0,24.0,24.0,0.0,6.0,ICS,in-person,Organic Enterprise Project,F
60,AEPS 203,1.0,8287,Lec,,,T,12:10 PM,01:00 PM,"Tubeileh, A",017-0015A,1.0,24.0,24.0,0.0,6.0,ICS,in-person,Organic Enterprise Project,F
61,AEPS 203,2.0,8288,Act,,,T,01:10 PM,03:00 PM,"Tubeileh, A",017-0015A,1.0,24.0,24.0,0.0,6.0,ICS,in-person,Organic Enterprise Project,F
62,AEPS 203,2.0,8288,Act,,,T,01:10 PM,03:00 PM,"Tubeileh, A",017-0015A,1.0,24.0,24.0,0.0,6.0,ICS,in-person,Organic Enterprise Project,F
63,AEPS 205,1.0,8289,Lec,,4380.0,R,12:10 PM,01:00 PM,"Garner, L",017J-0101,18.0,24.0,23.0,0.0,11.0,ICS,in-person,Orchard and Vegetable Enterprise Project,F
64,AEPS 205,1.0,8289,Lec,,4380.0,R,12:10 PM,01:00 PM,"Garner, L",017J-0101,18.0,24.0,23.0,0.0,11.0,ICS,in-person,Orchard and Vegetable Enterprise Project,F
65,AEPS 205,2.0,8290,Act,,4380.0,R,01:10 PM,03:00 PM,"Garner, L",017J-0101,18.0,24.0,23.0,0.0,11.0,ICS,in-person,Orchard and Vegetable Enterprise Project,F
66,AEPS 205,2.0,8290,Act,,4380.0,R,01:10 PM,03:00 PM,"Garner, L",017J-0101,18.0,24.0,23.0,0.0,11.0,ICS,in-person,Orchard and Vegetable Enterprise Project,F
67,AEPS 215,1.0,4068,Lec,,,M,02:10 PM,03:00 PM,"Lynch, M",048-0101,1.0,24.0,23.0,4.0,21.0,ICS,in-person,Floral Design I,F
68,AEPS 215,1.0,4068,Lec,,,M,02:10 PM,03:00 PM,"Lynch, M",048-0101,1.0,24.0,23.0,4.0,21.0,ICS,in-person,Floral Design I,F
69,AEPS 215,2.0,4069,Lab,,,MW,03:10 PM,06:00 PM,"Lynch, M",048-0101,1.0,24.0,23.0,4.0,21.0,ICS,in-person,Floral Design I,F
70,AEPS 215,2.0,4069,Lab,,,MW,03:10 PM,06:00 PM,"Lynch, M",048-0101,1.0,24.0,23.0,4.0,21.0,ICS,in-person,Floral Design I,F
71,AEPS 234,1.0,5676,Lec,,,MWF,12:10 PM,01:00 PM,"Hoover, B",026-0104,77.0,72.0,65.0,3.0,5.0,ICS,in-person,Plant Materials II,F
72,AEPS 234,1.0,5676,Lec,,,MWF,12:10 PM,01:00 PM,"Hoover, B",026-0104,77.0,72.0,65.0,3.0,5.0,ICS,in-person,Plant Materials II,F
73,AEPS 234,2.0,4070,Lab,,,T,08:10 AM,11:00 AM,"Snyder, S",011-0112,24.0,24.0,29.0,3.0,5.0,ICS,in-person,Plant Materials II,F
74,AEPS 234,2.0,4070,Lab,,,T,08:10 AM,11:00 AM,"Snyder, S",011-0112,24.0,24.0,29.0,3.0,5.0,ICS,in-person,Plant Materials II,F
